Features,importance
ECFP4.126,0.0037398169515916436
ECFP4.69,0.0037200320039620467
ECFP4.106,0.003661188281684368
ECFP4.34,0.0036590119931344785
ECFP4.65,0.00364265534890397
ECFP4.128,0.003621404885713652
ECFP4.80,0.003619672214431749
ECFP4.89,0.0036106027928078034
ECFP4.39,0.0036057291652852137
ECFP4.99,0.003601064874071483
ECFP4.118,0.003593408722570211
ECFP4.29,0.003584203582585928
ECFP4.47,0.003580159406437028
ECFP4.78,0.003572288658819211
ECFP4.107,0.0035608116893292184
ECFP4.11,0.003554627740336494
ECFP4.97,0.0035205396456851846
ECFP4.49,0.0034935821063738527
ECFP4.14,0.0034721162735436356
ECFP4.37,0.0034703550101966587
ECFP4.28,0.0034103529344368263
ECFP4.115,0.0033948365553254003
ECFP4.109,0.0033917457608847847
ECFP4.111,0.0033862174966733717
ECFP4.35,0.003383529441213744
ECFP4.120,0.003379846984411267
ECFP4.62,0.0033711055772092267
ECFP4.53,0.0033482205006557294
ECFP4.4,0.003347098715633855
ECFP4.85,0.003331776392666743
ECFP4.33,0.0033214372731949836
ECFP4.90,0.003320375566065491
ECFP4.79,0.0032830542765689163
ECFP4.7,0.003280719607898043
ECFP4.96,0.0032717572377938837
ECFP4.54,0.0032693497896665396
ECFP4.66,0.003259797561922339
ECFP4.86,0.003240210305745146
ECFP4.113,0.0032168094684442688
ECFP4.23,0.00321467866393081
ECFP4.81,0.0032114830348825094
Age_code_5,0.0032064257230416063
ECFP4.70,0.0032019807948641026
ECFP4.55,0.003199685561926145
ECFP4.60,0.003196882410070836
ECFP4.121,0.0031918867974924455
ECFP4.3,0.003183480928520941
ECFP4.8,0.0031736566898752654
ECFP4.58,0.003172544087056487
ECFP4.119,0.003171776998010321
ECFP4.112,0.003163305059548842
ECFP4.117,0.0031405367216367965
ECFP4.16,0.003133529224664922
ECFP4.32,0.0030925638963986827
ECFP4.19,0.0030917532147695147
ECFP4.12,0.0030811380162911618
Funder_Type_4,0.003071658647405693
ECFP4.110,0.0030692592917428833
ECFP4.83,0.003055292687375047
ECFP4.51,0.003020753945449367
ECFP4.41,0.003017519918675921
ECFP4.15,0.0030135036759503875
Gender_code_0,0.0029899566465836484
ECFP4.40,0.0029860995197691005
Age_code_0,0.0029847380438602655
ECFP4.27,0.0029816240328758474
ECFP4.42,0.0029788850982712532
ECFP4.116,0.0029674122921791836
PCT_code_0,0.0029382419048811863
ECFP4.104,0.0029331709251850437
ECFP4.71,0.0029292584268152287
ECFP4.125,0.002922073691183635
ECFP4.102,0.0029031635346673033
ECFP4.30,0.0028840648131960175
ECFP4.5,0.0028690793308015277
Bioavailability_1,0.0028594121453431333
ECFP4.82,0.00284391420898049
ECFP4.52,0.002812913763409301
ECFP4.68,0.0027878316500225655
ECFP4.92,0.002782620090171795
ECFP4.44,0.0027564384050378803
ECFP4.88,0.002754002892324321
ECFP4.84,0.00274359200290753
ECFP4.25,0.0026996297678462703
ECFP4.43,0.0026980719100398393
ECFP4.61,0.0026715687878542103
ECFP4.98,0.0026646953752183927
ECFP4.10,0.002655731544252667
ECFP4.57,0.0026499391924349365
ECFP4.38,0.0025935250846983206
ECFP4.24,0.002562828415862023
ECFP4.127,0.002560687095539238
ECFP4.101,0.0025575557322245874
ECFP4.105,0.002534046224610254
ECFP4.26,0.0025174615098490093
ECFP4.77,0.002486342477923904
ECFP4.63,0.002295090502121066
Allocation_Type_2,0.002276351220573272
ECFP4.94,0.002236808044805123
Intervention_Model_1,0.002232313226179377
Country_4,0.0022213009756972975
Gender_code_1,0.0022171891627403
ECFP4.22,0.0022046381105675405
ECFP4.93,0.0021031445457898854
Country_3,0.0019806500191333633
ECFP4.21,0.0018939429173651793
CPC_code_2,0.0018905703220737217
CPC_code_0,0.001646340071281344
Age_code_4,0.0014734475835674052
CPC_code_3,0.0013224482901677149
Bioavailability_0,0.0013223658552798997
Age_code_2,0.0011640884341400394
Gender_code_2,0.0011109268407834157
CPC_code_1,0.0009254147225498528
Country_5,0.0005868722463851708
Age_code_3,0.00041632788465560704
Intervention_Model_2,0.0003566640024455702
Intervention_Model_4,3.8139016261609906e-05
