Features,importance
ECFP4.102,0.003248262789007654
ECFP4.79,0.0032466401183288023
ECFP4.86,0.0032380756638044845
ECFP4.53,0.0032346052900666823
CPC_code_5,0.0032279913221920638
ECFP4.49,0.003227219624697387
Intervention_Model_1,0.0031926087853370055
ECFP4.116,0.0031494651624506733
ECFP4.32,0.0031450760296065665
ECFP4.42,0.003134707393176556
ECFP4.82,0.003033884322355196
ECFP4.29,0.002986238861551309
ECFP4.98,0.002967015476004836
ECFP4.66,0.002912989411537051
Bioavailability_1,0.002902038876432944
ECFP4.110,0.002855406160075146
ECFP4.81,0.0028446572479550714
ECFP4.5,0.0027379372359198507
CPC_code_2,0.002687509681565995
ECFP4.88,0.002687389995098288
CPC_code_4,0.002666486632731782
ECFP4.22,0.0026464573141610575
ECFP4.119,0.002644699711208136
Bioavailability_2,0.0025677539446818365
PCT_code_0,0.0025528173765611588
ECFP4.44,0.0025456780444014907
ECFP4.23,0.0025404158610570814
Country_2,0.002529884553646747
ECFP4.125,0.002514514561353764
ECFP4.112,0.0024905745528863844
ECFP4.47,0.002476904284122316
ECFP4.15,0.0024619518591044677
ECFP4.71,0.0024151794029066477
ECFP4.92,0.00238620694678968
Allocation_Type_2,0.002365505413860558
Age_code_2,0.0023086277752781418
ECFP4.26,0.0022167484940400018
ECFP4.27,0.0021974521684444068
ECFP4.84,0.0021383709634379623
ECFP4.77,0.0021255583461353288
ECFP4.113,0.0021175608401472327
ECFP4.93,0.0019253286326405212
ECFP4.57,0.0019054641690374053
Funder_Type_4,0.0018504676870479237
CPC_code_1,0.0018242069178023806
ECFP4.11,0.001812334187492417
ECFP4.96,0.0017675057100160505
ECFP4.101,0.0017523016475440906
CPC_code_0,0.0016810197928807682
Bioavailability_0,0.0016179316313088042
CPC_code_3,0.001613546700542865
ECFP4.94,0.001602540085124631
Age_code_0,0.0015205955127199525
ECFP4.7,0.0014924159586645544
Funder_Type_3,0.0012940239702095816
ECFP4.40,0.0011442380456979336
Gender_code_1,0.0011168918460403596
Country_3,0.0008812952503858103
Funder_Type_5,0.0006226012135633557
Country_4,0.00043924577104036843
Country_5,0.0003978786955603561
Age_code_4,0.00034274304984515405
Intervention_Model_2,0.0002676678265100851
Gender_code_2,0.00025638777396468434
Intervention_Model_4,9.467733930556406e-20
